Societe;agence;Nom de la station;station commune;Proprietaire de la station;lon;lat;joindre des photos;Type de la station;Type de mobilier;Existence de bancs;Existence eclairage;Existence poubelle;Existence acces PMR;Type TNRP;Commune;Delegation;Gouvernorat
SRT_SFAX;;Rabeba3;;Soretras;10.781593;34.8950363;http://mdc.giscloud.com/rest/1/layers/3330123/features/266/joindre_des_photos/mdc_photo_mdc_9a7edb_1598960861107_1598960890788.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/266/joindre_des_photos/mdc_photo_mdc_d22909_1598960869916_1598960890788.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Rabeba4;;Soretras;10.7763482;34.880479;http://mdc.giscloud.com/rest/1/layers/3330123/features/267/joindre_des_photos/mdc_photo_mdc_fa53d9_1598961355061_1598961384236.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/267/joindre_des_photos/mdc_photo_mdc_a84126_1598961366667_1598961384236.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Rabeba5;;Soretras;10.Station_TGM664943;34.88Station_TGM658Station_TGM;http://mdc.giscloud.com/rest/1/layers/3330123/features/268/joindre_des_photos/mdc_photo_mdc_0f64Station_TGMe_1598961582245_1598961623065.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/268/joindre_des_photos/mdc_photo_mdc_fd0b1d_159896161680Station_TGM_1598961623065.jpg?reqlogin;Station_TGM;Poteau;no;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Terminus sidi salah;;Soretras;10.7619386;34.8873478;http://mdc.giscloud.com/rest/1/layers/3330123/features/269/joindre_des_photos/mdc_photo_mdc_a1aa68_1598961763414_1598961839716.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/269/joindre_des_photos/mdc_photo_mdc_35078d_1598961774993_1598961839716.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Mosque sidi salah;;Soretras;10.7603184;34.8829014;http://mdc.giscloud.com/rest/1/layers/3330123/features/270/joindre_des_photos/mdc_photo_mdc_9e1a68_1598962012364_1598962040924.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/270/joindre_des_photos/mdc_photo_mdc_470949_1598962021255_1598962040924.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Cogitel;;Soretras;10.757719;34.8780508;http://mdc.giscloud.com/rest/1/layers/3330123/features/271/joindre_des_photos/mdc_photo_mdc_aa47b2_1598962152578_1598962183785.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/271/joindre_des_photos/mdc_photo_mdc_3c843c_1598962165186_1598962183785.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Alkhoutaf;;Soretras;10.7580736;34.8641497;http://mdc.giscloud.com/rest/1/layers/3330123/features/272/joindre_des_photos/mdc_photo_mdc_4449a8_1598962416281_1598962465078.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/272/joindre_des_photos/mdc_photo_mdc_9f6642_1598962425730_1598962465078.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;sakeit  zit;Sakeit zit;Sfax
SRT_SFAX;;Maamal falous;;Soretras;10.7589376;34.8605863;http://mdc.giscloud.com/rest/1/layers/3330123/features/273/joindre_des_photos/mdc_photo_mdc_a3404e_1598962559285_1598962590309.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/273/joindre_des_photos/mdc_photo_mdc_137bd4_1598962568313_1598962590310.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Auto route;;Soretras;10.760558;34.8548705;http://mdc.giscloud.com/rest/1/layers/3330123/features/274/joindre_des_photos/mdc_photo_mdc_a26807_1598962741374_1598962784962.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/274/joindre_des_photos/mdc_photo_mdc_e267e1_1598962760759_1598962784963.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Mosque tawba;;Soretras;10.7613909;34.8497939;http://mdc.giscloud.com/rest/1/layers/3330123/features/275/joindre_des_photos/mdc_photo_mdc_eec338_1598962873770_1598962911464.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/275/joindre_des_photos/mdc_photo_mdc_f3383f_1598962887585_1598962911464.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Ali baba;;Soretras;10.7625267;34.844391;http://mdc.giscloud.com/rest/1/layers/3330123/features/276/joindre_des_photos/mdc_photo_mdc_6f1217_1598963021379_1598963046022.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/276/joindre_des_photos/mdc_photo_mdc_85ca02_1598963035515_1598963046022.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Bawaba;;Soretras;10.7650375;34.8372;http://mdc.giscloud.com/rest/1/layers/3330123/features/277/joindre_des_photos/mdc_photo_mdc_3b711b_1598963227890_1598963258717.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/277/joindre_des_photos/mdc_photo_mdc_14b89e_1598963236658_1598963258717.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Ghroubi;;Soretras;10.7646893;34.8346027;http://mdc.giscloud.com/rest/1/layers/3330123/features/278/joindre_des_photos/mdc_photo_mdc_3424dc_1598963360910_1598963398096.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/278/joindre_des_photos/mdc_photo_mdc_959a2d_1598963373075_1598963398097.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Cogem;;Soretras;10.7645255;34.8322659;http://mdc.giscloud.com/rest/1/layers/3330123/features/279/joindre_des_photos/mdc_photo_mdc_03f66b_1598963781216_1598963824451.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/279/joindre_des_photos/mdc_photo_mdc_22b1be_1598963789999_1598963824451.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;La centrale;;Soretras;10.7640907;34.8285971;http://mdc.giscloud.com/rest/1/layers/3330123/features/280/joindre_des_photos/mdc_photo_mdc_eb23aa_1598963977814_1598964015967.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/280/joindre_des_photos/mdc_photo_mdc_9a20fd_1598963991688_1598964015967.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Rond-point ons;;Soretras;10.7637052;34.8264855;http://mdc.giscloud.com/rest/1/layers/3330123/features/281/joindre_des_photos/mdc_photo_mdc_75a8ee_1598964133805_1598964178341.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/281/joindre_des_photos/mdc_photo_mdc_c55b5f_1598964156118_1598964178341.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Boukhris;;Soretras;10.7627269;34.8223492;http://mdc.giscloud.com/rest/1/layers/3330123/features/282/joindre_des_photos/mdc_photo_mdc_2ddc1f_1598964290903_1598964333933.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/282/joindre_des_photos/mdc_photo_mdc_043bbc_1598964305210_1598964333933.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Hamala;;Soretras;10.7624241;34.8188624;http://mdc.giscloud.com/rest/1/layers/3330123/features/283/joindre_des_photos/mdc_photo_mdc_d85626_1598964416031_1598964451541.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/283/joindre_des_photos/mdc_photo_mdc_c57f0b_1598964437202_1598964451541.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Sidra;;Soretras;10.7619375;34.8156151;http://mdc.giscloud.com/rest/1/layers/3330123/features/284/joindre_des_photos/mdc_photo_mdc_8b3576_1598964559302_1598964602053.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/284/joindre_des_photos/mdc_photo_mdc_9dde34_1598964582665_1598964602053.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Sidra1;;Soretras;10.7616776;34.8122774;http://mdc.giscloud.com/rest/1/layers/3330123/features/285/joindre_des_photos/mdc_photo_mdc_bb5292_1598964706491_1598964753456.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/285/joindre_des_photos/mdc_photo_mdc_2b5046_1598964725909_1598964753456.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Ben hmadou;;Soretras;10.7616225;34.8102527;http://mdc.giscloud.com/rest/1/layers/3330123/features/286/joindre_des_photos/mdc_photo_mdc_6ccf33_1598964852827_1598964891392.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/286/joindre_des_photos/mdc_photo_mdc_ebd3ce_1598964865349_1598964891392.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Batam;;Soretras;10.7616679;34.8085669;http://mdc.giscloud.com/rest/1/layers/3330123/features/287/joindre_des_photos/mdc_photo_mdc_828181_1598964976938_1598965019238.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/287/joindre_des_photos/mdc_photo_mdc_0d10d4_1598964989837_1598965019238.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Telecom;;Soretras;10.7613988;34.8058591;http://mdc.giscloud.com/rest/1/layers/3330123/features/288/joindre_des_photos/mdc_photo_mdc_347b1b_1598965112689_1598965163879.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/288/joindre_des_photos/mdc_photo_mdc_f800cc_1598965134329_1598965163880.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Darna ( fin section2);;Soretras;10.7613663;34.8043098;http://mdc.giscloud.com/rest/1/layers/3330123/features/289/joindre_des_photos/mdc_photo_mdc_cb5717_1598965298683_1598965422030.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/289/joindre_des_photos/mdc_photo_mdc_f8c804_1598965324485_1598965422030.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit zit;Sakeit zit;Sfax
SRT_SFAX;;Bderna2;;Soretras;10.835654;34.8623122;http://mdc.giscloud.com/rest/1/layers/3330123/features/294/joindre_des_photos/mdc_photo_mdc_c0af09_1599046343101_1599046366035.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/294/joindre_des_photos/mdc_photo_mdc_c659d4_1599046352735_1599046366035.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit dayer;Sakeit dayer;Sfax
SRT_SFAX;;Terminus bderna;;Soretras;10.8410857;34.8722502;http://mdc.giscloud.com/rest/1/layers/3330123/features/295/joindre_des_photos/mdc_photo_mdc_bacb14_1599046775954_1599046806283.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/295/joindre_des_photos/mdc_photo_mdc_cc1245_1599046785892_1599046806283.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Pharmacie bderna;;Soretras;10.8390707;34.8685587;http://mdc.giscloud.com/rest/1/layers/3330123/features/296/joindre_des_photos/mdc_photo_mdc_e6c984_1599046945770_1599046967140.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/296/joindre_des_photos/mdc_photo_mdc_7b1966_1599046956169_1599046967141.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Terminus sabii;;Soretras;10.7983571;34.8238043;http://mdc.giscloud.com/rest/1/layers/3330123/features/297/joindre_des_photos/mdc_photo_mdc_d2d9a9_1599047414900_1599047452374.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/297/joindre_des_photos/mdc_photo_mdc_5b13ca_1599047427759_1599047452374.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Station starawel;;Soretras;10.7966543;34.8221541;http://mdc.giscloud.com/rest/1/layers/3330123/features/298/joindre_des_photos/mdc_photo_mdc_46071b_1599047608978_1599047632929.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/298/joindre_des_photos/mdc_photo_mdc_75b3af_1599047618938_1599047632929.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Hiyar tunis;;Soretras;10.7935006;34.8183872;http://mdc.giscloud.com/rest/1/layers/3330123/features/299/joindre_des_photos/mdc_photo_mdc_42c2a1_1599047777228_1599047815740.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/299/joindre_des_photos/mdc_photo_mdc_1db541_1599047796214_1599047815740.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Shell;;Soretras;10.7917528;34.8158925;http://mdc.giscloud.com/rest/1/layers/3330123/features/300/joindre_des_photos/mdc_photo_mdc_c80682_1599047950295_1599047973548.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/300/joindre_des_photos/mdc_photo_mdc_7eda14_1599047959278_1599047973548.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit dayer;Sakeit dayer;Sfax
SRT_SFAX;;Enjah;;Soretras;10.7904865;34.8139088;http://mdc.giscloud.com/rest/1/layers/3330123/features/301/joindre_des_photos/mdc_photo_mdc_19f96c_1599048087947_1599048111244.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/301/joindre_des_photos/mdc_photo_mdc_988a1a_1599048096100_1599048111244.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Café chebbi;;Soretras;10.788569;34.8111561;http://mdc.giscloud.com/rest/1/layers/3330123/features/302/joindre_des_photos/mdc_photo_mdc_78016b_1599048210917_1599048238914.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/302/joindre_des_photos/mdc_photo_mdc_e47a9a_1599048223863_1599048238914.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Markez sibii;;Soretras;10.7873583;34.8088823;http://mdc.giscloud.com/rest/1/layers/3330123/features/303/joindre_des_photos/mdc_photo_mdc_9093a5_1599048396609_1599048429628.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/303/joindre_des_photos/mdc_photo_mdc_e62f85_1599048412267_1599048429628.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Station poste;;Soretras;10.7860172;34.8061622;http://mdc.giscloud.com/rest/1/layers/3330123/features/304/joindre_des_photos/mdc_photo_mdc_d59481_1599048541696_1599048571082.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/304/joindre_des_photos/mdc_photo_mdc_238b8d_1599048554801_1599048571082.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sakeit dayer;Sakeit dayer;Sfax
SRT_SFAX;;Bouaali;;Soretras;10.7849895;34.8039838;http://mdc.giscloud.com/rest/1/layers/3330123/features/305/joindre_des_photos/mdc_photo_mdc_9e4255_1599048686191_1599048714815.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/305/joindre_des_photos/mdc_photo_mdc_90258b_1599048696618_1599048714815.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Malouli;;Soretras;10.7839761;34.8014139;http://mdc.giscloud.com/rest/1/layers/3330123/features/306/joindre_des_photos/mdc_photo_mdc_e623da_1599048811260_1599048840483.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/306/joindre_des_photos/mdc_photo_mdc_a409fc_1599048822569_1599048840483.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;College sakeit daer;;Soretras;10.7814228;34.7996095;http://mdc.giscloud.com/rest/1/layers/3330123/features/307/joindre_des_photos/mdc_photo_mdc_9d1759_1599048982717_1599049011258.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/307/joindre_des_photos/mdc_photo_mdc_b5dcb9_1599048991149_1599049011258.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Mthafar;;Soretras;10.7811904;34.8040708;http://mdc.giscloud.com/rest/1/layers/3330123/features/308/joindre_des_photos/mdc_photo_mdc_a5984e_1599049133042_1599049160917.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/308/joindre_des_photos/mdc_photo_mdc_e27827_1599049140693_1599049160917.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Ghorbel;;Soretras;10.7815593;34.807393;http://mdc.giscloud.com/rest/1/layers/3330123/features/309/joindre_des_photos/mdc_photo_mdc_865bf6_1599049265053_1599049287813.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/309/joindre_des_photos/mdc_photo_mdc_2fdddc_1599049278249_1599049287814.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;ecole rached;;Soretras;10.7822889;34.8101927;http://mdc.giscloud.com/rest/1/layers/3330123/features/310/joindre_des_photos/mdc_photo_mdc_b4773f_1599049434107_1599049468791.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/310/joindre_des_photos/mdc_photo_mdc_cda7ce_1599049442837_1599049468791.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Mosque nour;;Soretras;10.7828136;34.8122865;http://mdc.giscloud.com/rest/1/layers/3330123/features/311/joindre_des_photos/mdc_photo_mdc_a01983_1599049563507_1599049592452.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/311/joindre_des_photos/mdc_photo_mdc_9a9d68_1599049578337_1599049592452.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Tounsi;;Soretras;10.7837712;34.8146361;http://mdc.giscloud.com/rest/1/layers/3330123/features/312/joindre_des_photos/mdc_photo_mdc_ffd5d4_1599050054161_1599050078232.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/312/joindre_des_photos/mdc_photo_mdc_012f99_1599050066472_1599050078232.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Ben hmadou;;Soretras;10.7848203;34.8169673;http://mdc.giscloud.com/rest/1/layers/3330123/features/313/joindre_des_photos/mdc_photo_mdc_4cb467_1599050218095_1599050237135.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/313/joindre_des_photos/mdc_photo_mdc_cf2281_1599050225980_1599050237135.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Ancien terminus;;Soretras;10.7859731;34.8212947;http://mdc.giscloud.com/rest/1/layers/3330123/features/314/joindre_des_photos/mdc_photo_mdc_5a71b0_1599050389544_1599050417719.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/314/joindre_des_photos/mdc_photo_mdc_9c2e14_1599050406286_1599050417720.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Charfi;;Soretras;10.7861701;34.8245211;http://mdc.giscloud.com/rest/1/layers/3330123/features/315/joindre_des_photos/mdc_photo_mdc_5eab49_1599050524618_1599050547417.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/315/joindre_des_photos/mdc_photo_mdc_2e8dbe_1599050536592_1599050547417.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Houda;;Soretras;10.783403;34.8267476;http://mdc.giscloud.com/rest/1/layers/3330123/features/316/joindre_des_photos/mdc_photo_mdc_3342c4_1599050670252_1599050707862.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/316/joindre_des_photos/mdc_photo_mdc_32946d_1599050693006_1599050707862.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Club karim;;Soretras;10.7814624;34.82902;http://mdc.giscloud.com/rest/1/layers/3330123/features/317/joindre_des_photos/mdc_photo_mdc_70d5Station_Metroa_1599050802150_15990508234Station_Metro3.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/317/joindre_des_photos/mdc_photo_mdc_0bf03Station_Metro_1599050814740_15990508234Station_Metro3.jpg?reqlogin;Station_Metro;Autre;no;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Wasit;;Soretras;10.7817745;34.8320397;http://mdc.giscloud.com/rest/1/layers/3330123/features/318/joindre_des_photos/mdc_photo_mdc_21c84b_1599051022478_1599051038476.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/318/joindre_des_photos/mdc_photo_mdc_5a24a1_1599051029511_1599051038476.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Hatab;;Soretras;10.7825871;34.7977038;http://mdc.giscloud.com/rest/1/layers/3330123/features/319/joindre_des_photos/mdc_photo_mdc_e32d89_1599051634350_1599051663182.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/319/joindre_des_photos/mdc_photo_mdc_1b076d_1599051647644_1599051663182.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Maison de culture;;Soretras;10.7810885;34.7943967;http://mdc.giscloud.com/rest/1/layers/3330123/features/320/joindre_des_photos/mdc_photo_mdc_a4c01c_1599051770770_1599051803133.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/320/joindre_des_photos/mdc_photo_mdc_d281f1_1599051782308_1599051803133.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Elnour;;Soretras;10.7807445;34.7927832;http://mdc.giscloud.com/rest/1/layers/3330123/features/321/joindre_des_photos/mdc_photo_mdc_90626c_1599051899631_1599051945615.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/321/joindre_des_photos/mdc_photo_mdc_562212_1599051924101_1599051945615.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Sakya;;Soretras;10.7798913;34.7893976;http://mdc.giscloud.com/rest/1/layers/3330123/features/322/joindre_des_photos/mdc_photo_mdc_65aee4_1599052099167_1599052122076.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/322/joindre_des_photos/mdc_photo_mdc_d619ed_1599052108515_1599052122076.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;4 mrar;;Soretras;10.7789506;34.7867949;http://mdc.giscloud.com/rest/1/layers/3330123/features/323/joindre_des_photos/mdc_photo_mdc_260f47_1599052201669_1599052230226.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/323/joindre_des_photos/mdc_photo_mdc_07f8f4_1599052210172_1599052230226.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Makni;;Soretras;10.7782826;34.7846055;http://mdc.giscloud.com/rest/1/layers/3330123/features/324/joindre_des_photos/mdc_photo_mdc_df28c0_1599052319880_1599052345823.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/324/joindre_des_photos/mdc_photo_mdc_62a1cd_1599052333967_1599052345824.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sakeit daer;Sakeit daer;Sfax
SRT_SFAX;;Khiria;;Sfax;10.7780075;34.7825067;http://mdc.giscloud.com/rest/1/layers/3330123/features/325/joindre_des_photos/mdc_photo_mdc_005d19_1599052444520_1599052471043.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/325/joindre_des_photos/mdc_photo_mdc_b0d3dc_1599052452738_1599052471043.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit daer;Sakeit daer;Sfax
