Societe;Agence;Nom de la station;Proprietaire de la station;lon;lat;joindre des photos;Type de la station;Type de mobilier;Existence de bancs;Existence eclairage;Existence poubelle;Existence acces PMR;Type TNRP;Commune;Delegation;Gouvernorat;Code-Station
TRANSTU;District ben arous ;Souk lundi rades  -a-;Dépôt Bir el kasaa ;10.282248;36.768301;http://mdc.giscloud.com/rest/1/layers/3536205/features/1160/joindre_des_photos/mdc_photo_mdc_8ce816_1611996949092_1611997038158.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1160/joindre_des_photos/mdc_photo_mdc_7ba4d5_1611996960448_1611997038158.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1160/joindre_des_photos/mdc_photo_mdc_7a1b16_1611996987142_1611997038158.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;Hay el ayari   -a-;Dépôt Bir el kasaa ;10.238809;36.737895;http://mdc.giscloud.com/rest/1/layers/3536205/features/1225/joindre_des_photos/mdc_photo_mdc_8dd087_1612172651342_1612172707676.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1225/joindre_des_photos/mdc_photo_mdc_fb46ce_1612172664956_1612172707676.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ben arous ;El madina el jadida ;Ben arous ;
TRANSTU;District ben arous ;Carrefour madina jadida -r-;Dépôt Bir el kasaa ;10.24851;36.741363;http://mdc.giscloud.com/rest/1/layers/3536205/features/1138/joindre_des_photos/mdc_photo_mdc_dad5ac_1611991572793_1611991617832.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1138/joindre_des_photos/mdc_photo_mdc_79605a_1611991593184_1611991617832.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1138/joindre_des_photos/mdc_photo_mdc_018397_1611991606697_1611991617832.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ben arous ;El Madina el jadida ;Ben arous ;
TRANSTU;District ben arous ;Centre el yasaminette   -r-;Dépôt Bir el kasaa ;10.238527;36.740617;http://mdc.giscloud.com/rest/1/layers/3536205/features/1224/joindre_des_photos/mdc_photo_mdc_0e2d1d_1612172379024_1612172431070.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1224/joindre_des_photos/mdc_photo_mdc_ca0c71_IMG_20210201_103838_1612172431070.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ben arous ;El madina el jadida ;Ben arous ;
TRANSTU;District ben arous ;Boujardga   -r-;Dépôt Bir el kasaa ;10.265228;36.71537;http://mdc.giscloud.com/rest/1/layers/3536205/features/1399/joindre_des_photos/mdc_photo_mdc_edc658_1612774831066_1612774848679.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1399/joindre_des_photos/mdc_photo_mdc_8bdf0c_1612774842303_1612774848679.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Boumhal ;Boumhal ;Ben arous ;
TRANSTU;District ben arous ;Echoucha ( tribunal)   -r-;Dépôt Bir el kasaa ;10.246998;36.75619;http://mdc.giscloud.com/rest/1/layers/3536205/features/1143/joindre_des_photos/mdc_photo_mdc_be6dba_1611993064781_1611993101053.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1143/joindre_des_photos/mdc_photo_mdc_e06494_1611993084590_1611993101053.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Ben arous ;Ben arous ;Ben arous ;
TRANSTU;District ben arous ;Bounawara  -r-;Dépôt Bir el kasaa ;10.222602;36.685552;http://mdc.giscloud.com/rest/1/layers/3536205/features/1271/joindre_des_photos/mdc_photo_mdc_086795_IMG_20210202_103416_1612258554360.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1271/joindre_des_photos/mdc_photo_mdc_c58eda_IMG_20210202_103434_1612258554360.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mohamedia-fouchana;Fouchana ;Ben arous ;
TRANSTU;District ben arous ;Echatti   -a-;Dépôt Bir el kasaa ;10.216456;36.675406;http://mdc.giscloud.com/rest/1/layers/3536205/features/1276/joindre_des_photos/mdc_photo_mdc_a3e866_1612259547822_1612259577327.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1276/joindre_des_photos/mdc_photo_mdc_d5f300_1612259567429_1612259577327.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Mohamedia-fouchana ;Fouchana ;Ben arous ;
TRANSTU;District ben arous ;Douret braiek   -a-;Dépôt Bir el kasaa ;10.199164;36.649249;http://mdc.giscloud.com/rest/1/layers/3536205/features/1284/joindre_des_photos/mdc_photo_mdc_1a7c81_1612260758015_1612260780006.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1284/joindre_des_photos/mdc_photo_mdc_4fa96e_1612260772722_1612260780007.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Mohamedia-fouchana ;Fouchana ;Ben arous ;
TRANSTU;District ben arous ;El gazdalli   -a-;Dépôt Bir el kasaa ;10.183174;36.631364;http://mdc.giscloud.com/rest/1/layers/3536205/features/1292/joindre_des_photos/mdc_photo_mdc_891e0e_1612261868075_1612261886984.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1292/joindre_des_photos/mdc_photo_mdc_6c0600_1612261879035_1612261886984.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;El khlidia ;Mornag ;Ben arous ;
TRANSTU;District ben arous ;Sadek ejerbi   -r-;Dépôt Bir el kasaa ;10.186307;36.635373;http://mdc.giscloud.com/rest/1/layers/3536205/features/1291/joindre_des_photos/mdc_photo_mdc_3a8a14_1612261735929_1612261759790.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1291/joindre_des_photos/mdc_photo_mdc_1a54d0_1612261746366_1612261759790.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1291/joindre_des_photos/mdc_photo_mdc_dc290a_1612261756991_1612261759790.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;El khlidia ;Fouchana ;Ben arous ;
TRANSTU;District ben arous ;Sadek ejerbi   -a-;Dépôt Bir el kasaa ;10.186205;36.635384;http://mdc.giscloud.com/rest/1/layers/3536205/features/1290/joindre_des_photos/mdc_photo_mdc_5791a6_1612261633464_1612261658303.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1290/joindre_des_photos/mdc_photo_mdc_27faaf_1612261644687_1612261658304.jpg?reqlogin;Arrêt bus;Poteau / Autre;no;no;no;no;;El khlidia ;Fouchana ;Ben arous ;
TRANSTU;District ben arous ;El makfoufine   -r-;Dépôt Bir el kasaa ;10.221704;36.739596;http://mdc.giscloud.com/rest/1/layers/3536205/features/1251/joindre_des_photos/mdc_photo_mdc_feacd4_1612254184587_1612254246173.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1251/joindre_des_photos/mdc_photo_mdc_3a2bcc_1612254204084_1612254246173.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1251/joindre_des_photos/mdc_photo_mdc_0a5854_1612254233824_1612254246174.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Ben arous ;Ben arous ;Ben arous ;
TRANSTU;District ben arous ;Centre Recyclage de déchets  -a-;Dépôt Bir el kasaa ;10.227231;36.710349;http://mdc.giscloud.com/rest/1/layers/3536205/features/1262/joindre_des_photos/mdc_photo_mdc_0daf9d_1612256691436_1612256826268.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1262/joindre_des_photos/mdc_photo_mdc_e5fc3b_1612256718831_1612256826268.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1262/joindre_des_photos/mdc_photo_mdc_82c24c_1612256734740_1612256826268.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;El mourouj ;El mourouj ;Ben arous ;
TRANSTU;District ben arous ;Steg 2  -a-;Dépôt Bir el kasaa ;10.223966;36.716492;http://mdc.giscloud.com/rest/1/layers/3536205/features/1260/joindre_des_photos/mdc_photo_mdc_3b2669_1612256338586_1612256398603.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1260/joindre_des_photos/mdc_photo_mdc_1f4dc6_1612256387763_1612256398603.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;El mourouj ;El mourouj ;Ben arous ;
TRANSTU;District ben arous ;Kmayen ermal  -a-;Dépôt Bir el kasaa ;10.22321;36.720262;http://mdc.giscloud.com/rest/1/layers/3536205/features/1258/joindre_des_photos/mdc_photo_mdc_cc3eda_1612255807144_1612255904542.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1258/joindre_des_photos/mdc_photo_mdc_8b0d82_1612255823917_1612255904542.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1258/joindre_des_photos/mdc_photo_mdc_80f8ba_1612255844688_1612255904543.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;El mourouj ;El mourouj ;Ben arous ;
TRANSTU;District ben arous ;Kmayen ermal   -r-;Dépôt Bir el kasaa ;10.223226;36.721465;http://mdc.giscloud.com/rest/1/layers/3536205/features/1259/joindre_des_photos/mdc_photo_mdc_763f6c_1612256024746_1612256070386.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1259/joindre_des_photos/mdc_photo_mdc_20b6b3_1612256037460_1612256070387.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1259/joindre_des_photos/mdc_photo_mdc_b7c37a_1612256057676_1612256070387.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;El mourouj ;El mourouj ;Ben arous ;
TRANSTU;District ben arous ;Dépôt Bir el kasaa -a-;Dépôt Bir el kasaa ;10.221744;36.726478;http://mdc.giscloud.com/rest/1/layers/3536205/features/1256/joindre_des_photos/mdc_photo_mdc_beacd3_1612255384094_1612255477857.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1256/joindre_des_photos/mdc_photo_mdc_4a38e8_1612255401164_1612255477858.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1256/joindre_des_photos/mdc_photo_mdc_45d871_1612255416364_1612255477858.jpg?reqlogin;Arrêt bus;Abri;yes;no;no;no;;El mourouj ;El mourouj ;Ben arous ;
TRANSTU;District ben arous ;Cash Carry  -a-;Dépôt Bir el kasaa ;10.219262;36.729799;http://mdc.giscloud.com/rest/1/layers/3536205/features/1254/joindre_des_photos/mdc_photo_mdc_38491b_1612254969809_1612255079903.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1254/joindre_des_photos/mdc_photo_mdc_7f6315_1612254992969_1612255079903.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;El mourouj ;El mourouj ;Ben arous ;
TRANSTU;District ben arous ;Centre khlidia   -r-;Dépôt Bir el kasaa ;10.19236;36.643901;http://mdc.giscloud.com/rest/1/layers/3536205/features/1289/joindre_des_photos/mdc_photo_mdc_0e42b3_1612261412110_1612261430435.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1289/joindre_des_photos/mdc_photo_mdc_c49b28_IMG_20210202_112223_1612261430436.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;El khlidia ;Fouchana ;Ben arous ;
TRANSTU;District ben arous ;Café girat   -a-;Dépôt Bir el kasaa ;10.226384;36.74299;http://mdc.giscloud.com/rest/1/layers/3536205/features/1249/joindre_des_photos/mdc_photo_mdc_de572c_1612253686259_1612253732108.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1249/joindre_des_photos/mdc_photo_mdc_de7313_1612253699359_1612253732109.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Ben arous ;Ben arous ;Ben arous ;
TRANSTU;District ben arous ;Souk rades;Dépôt Bir el kasaa ;10.288544;36.773171;http://mdc.giscloud.com/rest/1/layers/3536205/features/1162/joindre_des_photos/mdc_photo_mdc_d1056c_1611997583610_1611997628934.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1162/joindre_des_photos/mdc_photo_mdc_13aa70_1611997607860_1611997628934.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1162/joindre_des_photos/mdc_photo_mdc_f8f2c8_1611997619720_1611997628934.jpg?reqlogin;Arrêt bus;Autre;no;no;no;yes;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;El bahria ettijaria -a-;Dépôt Bir el kasaa ;10.272987;36.801386;http://mdc.giscloud.com/rest/1/layers/3536205/features/1182/joindre_des_photos/mdc_photo_mdc_e14478_1612002103003_1612002144115.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1182/joindre_des_photos/mdc_photo_mdc_4060dc_1612002123039_1612002144116.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1182/joindre_des_photos/mdc_photo_mdc_35c5dc_1612002132508_1612002144117.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;El bahria ettijaria  -r-;Dépôt Bir el kasaa ;10.272929;36.80117;http://mdc.giscloud.com/rest/1/layers/3536205/features/1183/joindre_des_photos/mdc_photo_mdc_352b63_IMG_20210130_112142_1612002251168.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1183/joindre_des_photos/mdc_photo_mdc_55c194_1612002228353_1612002251168.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1183/joindre_des_photos/mdc_photo_mdc_ef9114_1612002248071_1612002251169.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;Elbort rades (terminus) a- ;Dépôt Bir el kasaa ;10.268144;36.800592;http://mdc.giscloud.com/rest/1/layers/3536205/features/1184/joindre_des_photos/mdc_photo_mdc_c1ca6f_1612002474805_1612002493400.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1184/joindre_des_photos/mdc_photo_mdc_7f9868_1612002485692_1612002493400.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;Agil port Radès   -a- ;Dépôt Bir el kasaa ;10.278583;36.80139;http://mdc.giscloud.com/rest/1/layers/3536205/features/1180/joindre_des_photos/mdc_photo_mdc_5b77a2_1612001769282_1612001810166.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1180/joindre_des_photos/mdc_photo_mdc_aee770_1612001782403_1612001810166.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1180/joindre_des_photos/mdc_photo_mdc_f9b6b9_1612001795622_1612001810166.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;Steg el malèha  -r-;Dépôt Bir el kasaa ;10.279203;36.796401;http://mdc.giscloud.com/rest/1/layers/3536205/features/1179/joindre_des_photos/mdc_photo_mdc_8e9fe4_1612001512864_1612001556599.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1179/joindre_des_photos/mdc_photo_mdc_0c1151_1612001537623_1612001556599.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1179/joindre_des_photos/mdc_photo_mdc_1d48ca_1612001552435_1612001556599.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;Steg el malèha  -a-;Dépôt Bir el kasaa ;10.279284;36.795898;http://mdc.giscloud.com/rest/1/layers/3536205/features/1178/joindre_des_photos/mdc_photo_mdc_007001_1612001399827_1612001440266.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1178/joindre_des_photos/mdc_photo_mdc_52a3c9_1612001419351_1612001440266.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1178/joindre_des_photos/mdc_photo_mdc_b0fae2_1612001438125_1612001440266.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;El malèha   -r-;Dépôt Bir el kasaa ;10.279056;36.79324;http://mdc.giscloud.com/rest/1/layers/3536205/features/1176/joindre_des_photos/mdc_photo_mdc_43ed57_1612001106493_1612001133391.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1176/joindre_des_photos/mdc_photo_mdc_eb2e80_1612001124046_1612001133392.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Radès  ;Radès  ;Ben arous ;
TRANSTU;District ben arous ;Café ennasim 2  -r-;Dépôt Bir el kasaa ;10.2807;36.790848;http://mdc.giscloud.com/rest/1/layers/3536205/features/1175/joindre_des_photos/mdc_photo_mdc_5b6fca_1612000835310_1612000886882.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1175/joindre_des_photos/mdc_photo_mdc_fdbcfd_1612000847687_1612000886882.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1175/joindre_des_photos/mdc_photo_mdc_19d584_1612000861505_1612000886882.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1175/joindre_des_photos/mdc_photo_mdc_340fed_1612000884481_1612000886882.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;Café ennasim 2  -a-;Dépôt Bir el kasaa ;10.280938;36.790693;http://mdc.giscloud.com/rest/1/layers/3536205/features/1174/joindre_des_photos/mdc_photo_mdc_d60d22_1612000727936_1612000756080.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1174/joindre_des_photos/mdc_photo_mdc_462ac8_1612000748138_1612000756080.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;Café ennasim -a-;Dépôt Bir el kasaa ;10.282346;36.786994;http://mdc.giscloud.com/rest/1/layers/3536205/features/1172/joindre_des_photos/mdc_photo_mdc_4ef67f_1612000333100_1612000372982.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1172/joindre_des_photos/mdc_photo_mdc_c21f1d_1612000350622_1612000372982.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1172/joindre_des_photos/mdc_photo_mdc_69bc45_1612000365281_1612000372982.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;Café ennasim  -r-;Dépôt Bir el kasaa ;10.282207;36.786962;http://mdc.giscloud.com/rest/1/layers/3536205/features/1173/joindre_des_photos/mdc_photo_mdc_af29ed_1612000396300_1612000498403.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1173/joindre_des_photos/mdc_photo_mdc_b97ac4_1612000418543_1612000498403.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1173/joindre_des_photos/mdc_photo_mdc_6a37ed_IMG_20210130_105213_1612000498403.jpg?reqlogin;Arrêt bus;Abri;no;no;no;no;;Rades ;Rades ;Ben arous ;
TRANSTU;District ben arous ;Hay el bazz 2  -a-;Dépôt Bir el kasaa ;10.283468;36.784781;http://mdc.giscloud.com/rest/1/layers/3536205/features/1171/joindre_des_photos/mdc_photo_mdc_21786a_1612000067519_1612000119778.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1171/joindre_des_photos/mdc_photo_mdc_8540c7_1612000087259_1612000119779.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;El malèha  -a-;Dépôt Bir el kasaa ;10.279056;36.79324;http://mdc.giscloud.com/rest/1/layers/3536205/features/1177/joindre_des_photos/mdc_photo_mdc_3773cc_1612001196200_1612001208601.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1177/joindre_des_photos/mdc_photo_mdc_e772ec_1612001206033_1612001208602.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;Hay  el bazz  -a-;Dépôt Bir el kasaa ;10.285092;36.782454;http://mdc.giscloud.com/rest/1/layers/3536205/features/1169/joindre_des_photos/mdc_photo_mdc_58fd1f_1611999459627_1611999677994.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1169/joindre_des_photos/mdc_photo_mdc_712907_1611999502320_1611999677994.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Radès  ;Radès ;Ben arous ;
TRANSTU;District ben arous ;Arous el bahr  -a-;Dépôt Bir el kasaa ;10.290349;36.776506;http://mdc.giscloud.com/rest/1/layers/3536205/features/1164/joindre_des_photos/mdc_photo_mdc_c7e80c_1611998024125_1611998149532.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1164/joindre_des_photos/mdc_photo_mdc_fe8ec2_1611998078468_1611998149533.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1164/joindre_des_photos/mdc_photo_mdc_ed6ce8_1611998143035_1611998149534.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;Ennakil rades   -a-;Dépôt Bir el kasaa ;10.287857;36.779002;http://mdc.giscloud.com/rest/1/layers/3536205/features/1166/joindre_des_photos/mdc_photo_mdc_b22d24_1611998842776_1611998873786.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1166/joindre_des_photos/mdc_photo_mdc_541172_1611998855673_1611998873786.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1166/joindre_des_photos/mdc_photo_mdc_ed96eb_1611998870711_1611998873786.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;Ennakhil rades  -r-;Dépôt Bir el kasaa ;10.28787;36.778794;http://mdc.giscloud.com/rest/1/layers/3536205/features/1167/joindre_des_photos/mdc_photo_mdc_96e0f2_1611998942583_1611998992378.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1167/joindre_des_photos/mdc_photo_mdc_72c5b5_1611998971821_1611998992378.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1167/joindre_des_photos/mdc_photo_mdc_faeb6e_1611998987085_1611998992378.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;Ennakhil +   r-;Dépôt Bir el kasaa ;10.286846;36.780053;http://mdc.giscloud.com/rest/1/layers/3536205/features/1168/joindre_des_photos/mdc_photo_mdc_ff373f_1611999194747_1611999230952.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1168/joindre_des_photos/mdc_photo_mdc_76dee9_1611999205882_1611999230952.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1168/joindre_des_photos/mdc_photo_mdc_2e1da2_1611999214180_1611999230953.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Radès ;Radès ;Ben arous ;
TRANSTU;District ben arous ;Arous el bahr    -r-;Dépôt Bir el kasaa ;10.290674;36.775274;http://mdc.giscloud.com/rest/1/layers/3536205/features/1165/joindre_des_photos/mdc_photo_mdc_641f2e_1611998220002_1611998391480.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1165/joindre_des_photos/mdc_photo_mdc_198dab_1611998371405_1611998391481.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1165/joindre_des_photos/mdc_photo_mdc_c655cf_1611998382156_1611998391482.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Radès ;Radès ;Ben arous ;
